id_bu,id_bu_encuesta,encuesta,encuesta_a,encuesta_m,pond,secu,estrato,region_3,zona_u_r,gse,bienestar_2,bienestar_7_a,bienestar_7_d,bienestar_7_f,bienestar_7_b,bienestar_7_g,bienestar_7_h,bienestar_7_c,bienestar_7_e,bienestar_7_j,percepcion_1_a,percepcion_1_b,percepcion_1_c,percepcion_2,percepcion_3,percepcion_5,percepcion_6,percepcion_38,percepcion_4,eval_gob_1,iden_pol_2,eval_act_pol_1_fh,eval_act_pol_1_co,eval_act_pol_1_ae,eval_act_pol_1_el,eval_act_pol_1_dv,eval_act_pol_1_ca,eval_act_pol_1_gu,eval_act_pol_1_en,eval_act_pol_1_gm,eval_act_pol_1_em,eval_act_pol_1_hb,eval_act_pol_1_ft,eval_act_pol_1_gq,eval_act_pol_1_gw,eval_act_pol_1_hd,eval_act_pol_1_gt,confianza_6_a,confianza_6_b,confianza_6_c,confianza_6_j,confianza_6_d,confianza_6_e,confianza_6_f,confianza_6_n,confianza_6_x,confianza_6_g,confianza_6_h,confianza_6_i,confianza_6_k,confianza_6_s,confianza_6_o,confianza_6_p,confianza_6_r,confianza_6_m,confianza_6_ab,confianza_6_ac,democracia_21,ciudadania_28_c,democracia_38,democracia_39_a,democracia_39_b,democracia_40_a,democracia_40_b,democracia_40_c,democracia_40_d,religion_14,pobreza_39_a,pobreza_39_n,pobreza_39_e,pobreza_39_g,pobreza_39_h,pobreza_39_m,pobreza_112,pobreza_113,percepcion_32_a,percepcion_32_b,pobreza_63,pobreza_115,pobreza_13_a,pobreza_13_b,pobreza_13_c,bienestar_23_a,bienestar_23_b,bienestar_23_c,bienestar_23_d,bienestar_24,interes_pol_24_a,interes_pol_24_b,interes_pol_24_c,interes_pol_24_d,interes_pol_24_e,interes_pol_18_a,interes_pol_18_j,interes_pol_18_b,interes_pol_18_c,interes_pol_18_d,interes_pol_18_k,interes_pol_18_l,interes_pol_18_e,interes_pol_18_f,interes_pol_18_h,interes_pol_18_m,interes_pol_18_n,interes_pol_18_o,interes_pol_18_p,interes_pol_18_g,interes_pol_18_q,interes_pol_18_r,interes_pol_25,redes_1,redes_59_a,redes_59_b,redes_59_c,redes_59_d,redes_59_e,redes_60_a,redes_60_b,redes_61,religion_63,pobreza_62,pobreza_109_a,pobreza_109_b,pobreza_109_c,pobreza_109_d,pobreza_109_e,pobreza_109_f,pobreza_109_g,pobreza_109_h,pobreza_109_i,pobreza_1_a,pobreza_1_b,pobreza_2_a,pobreza_2_b,educacion_104_a,pobreza_75_e,pobreza_75_d,pobreza_75_c,pobreza_75_a,pobreza_75_b,pobreza_75_f,pobreza_75_g,pobreza_76_e,pobreza_76_d,pobreza_76_c,pobreza_76_a,pobreza_76_b,pobreza_76_f,pobreza_76_g,pobreza_116,interes_pol_1_b,iden_pol_3,iden_pol_3_a,elec_part_37,elec_pres_144_a,elec_pres_144_b_2,elec_pres_145_a,elec_pres_145_b,elec_pres_1,sexo,edad,info_enc_59_2,info_enc_58,info_enc_30_b,info_enc_8,estado_civil_g,info_enc_61,esc_nivel_1_c,info_enc_57,info_hogar_28_c,pobreza_100,info_enc_62
770-93,770,93,2025,3,2.226172936619005,93117,14,9,1,4,5,2,-7,4,4,2,3,2,4,3,2,7,3,2,3,3,1,4,2,2,10,2,5,2,2,6,6,2,6,6,6,2,6,6,6,6,6,4,-9,2,4,4,3,4,4,4,4,3,4,4,4,4,4,1,1,4,4,3,3,10,1,1,2,2,-9,2,1,1,2,2,2,2,2,5,1,1,7,10,10,1,11,2,10,10,0,10,1,3,4,4,3,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,,3,4,2,4,3,3,1,4,0,10,1,0,10,0,0,10,0,0,0,10,11,-8,8,2,5,1,2,3,1,1,3,2,3,3,2,3,2,3,2,4,5,-9,15,1,3,,9,3,-8,2,40,1,1,5,1,5,1,3,2,0,0,2
771-93,771,93,2025,3,.9101799589613553,93278,9,6,2,3,8,4,-7,-7,5,4,4,4,5,4,3,11,6,1,2,3,3,5,2,2,5,1,3,2,2,4,3,6,3,6,3,6,6,6,6,6,6,3,4,3,4,3,2,3,2,3,4,3,4,3,4,4,4,3,2,4,3,3,1,9,3,2,1,1,3,4,3,2,2,4,2,2,1,3,6,5,2,8,8,9,1,6,6,2,5,2,2,1,2,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,3,3,8,3,4,4,3,5,5,2,9,6,5,1,1,1,8,7,5,9,2,5,5,2,2,1,1,1,1,1,1,2,1,1,1,1,1,3,5,15,15,2,,5,9,1,21,2,20,1,2,,2,8,2,4,2,6,6,3
772-93,772,93,2025,3,.3258617798832294,93118,14,9,1,3,6,4,-7,5,4,3,-9,2,4,3,9,1,3,3,3,3,4,3,2,2,10,2,3,6,1,6,6,6,6,6,6,6,6,6,6,6,6,3,3,3,4,4,1,4,3,4,-8,3,3,4,-8,2,-8,3,2,4,4,-8,2,10,1,1,1,3,3,1,3,1,1,1,1,2,1,5,2,5,4,6,10,11,6,9,3,10,10,3,1,2,3,4,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,,3,2,2,3,5,12,-9,-8,10,10,10,0,0,0,0,0,0,0,0,0,10,4,4,6,-9,1,1,1,1,1,-8,1,-8,1,2,1,1,1,1,-9,3,15,15,1,3,,7,11,-9,2,54,1,2,,1,7,2,1,1,,1,2
773-93,773,93,2025,3,.913525010465349,93118,14,9,1,3,6,4,4,5,4,-7,3,4,3,3,9,6,16,3,2,3,3,3,2,3,5,3,3,3,3,4,6,6,6,6,6,6,6,6,6,6,6,3,1,2,3,2,3,3,3,3,3,2,2,3,2,2,2,2,2,3,3,3,3,10,1,1,1,1,1,1,3,2,1,2,2,2,1,5,6,1,7,10,5,1,9,13,0,0,0,6,1,1,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,5,3,3,3,3,3,5,6,9,0,6,0,0,0,0,1,1,6,6,4,3,2,5,2,2,2,2,3,2,2,2,2,2,1,2,1,1,3,5,15,15,2,,2,1,9,21,2,27,1,1,5,1,8,2,4,1,,4,8
774-93,774,93,2025,3,.3940377391031429,93132,18,11,1,1,7,3,3,4,4,4,2,1,3,1,10,3,5,2,2,3,3,4,3,2,-8,1,5,1,1,6,6,2,6,6,6,6,2,6,6,6,6,4,4,3,4,3,2,2,3,3,1,3,4,4,4,3,3,3,3,4,4,3,2,8,1,1,2,2,2,1,2,1,3,3,3,1,3,3,5,8,5,10,9,1,9,6,7,10,8,10,1,2,2,1,2,1,2,1,1,2,2,1,1,2,2,2,2,1,2,2,1,2,2,,3,3,12,10,11,3,2,4,5,8,10,10,10,5,10,10,10,10,10,10,7,10,3,5,1,2,2,1,2,1,1,2,1,1,1,1,1,1,2,2,4,-8,-9,1,1,,13,11,-6,2,35,1,1,5,1,8,2,2,1,,1,1
775-93,775,93,2025,3,.8258333734330644,93051,6,5,1,3,10,5,5,5,5,5,4,5,-7,4,3,9,14,1,3,3,3,5,3,2,5,1,1,1,1,4,1,1,1,1,1,1,2,1,1,4,1,4,4,1,4,4,4,4,4,4,4,1,4,4,1,4,4,1,4,4,4,2,1,5,2,1,1,1,1,1,2,1,1,1,1,1,1,1,6,1,5,10,5,1,2,6,10,10,0,5,1,1,1,4,4,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,4,1,1,5,5,1,4,5,0,10,10,0,10,0,0,0,0,10,10,10,6,1,2,5,5,1,1,2,1,1,1,1,1,1,1,1,1,1,1,5,5,15,15,1,2,,1,12,-9,1,67,1,2,,1,1,2,6,1,,2,1
776-93,776,93,2025,3,.4314648986088432,93004,1,1,1,3,10,5,-7,5,5,4,4,4,5,4,9,10,11,3,2,4,1,4,3,1,5,1,1,4,3,3,3,6,6,6,6,6,6,6,6,6,6,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,2,5,1,1,3,1,1,3,2,2,3,3,3,3,1,1,5,4,2,5,10,1,14,9,10,10,4,10,2,1,1,4,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,2,3,5,3,1,2,10,7,9,0,10,2,0,0,0,0,0,0,6,4,6,8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,15,15,1,1,,1,7,-6,2,32,1,2,,1,8,2,4,1,,4,1
777-93,777,93,2025,3,.1722396519618881,93088,10,7,1,3,5,4,-7,5,4,-7,1,2,4,4,26,1,10,3,2,2,3,3,3,-8,10,2,4,4,2,6,4,6,6,6,6,6,6,6,6,6,6,4,1,2,3,2,-8,3,2,4,-8,2,3,3,2,2,2,2,2,2,-8,1,1,10,1,1,1,1,1,1,1,-8,2,3,-8,2,-8,1,4,5,4,5,7,9,6,8,0,0,0,0,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,,3,5,2,2,2,-8,5,4,10,5,8,0,8,0,0,0,0,-8,0,7,4,3,4,2,2,1,3,1,1,1,3,1,1,1,1,1,1,1,1,2,5,13,,1,-9,,5,3,-6,2,61,1,2,,1,5,2,1,1,,1,10
778-93,778,93,2025,3,1.156546181702356,93088,10,7,1,2,10,4,4,5,5,4,4,3,5,4,3,9,10,3,2,4,3,3,2,3,5,3,3,4,2,3,4,4,2,6,6,6,6,6,6,6,6,2,4,1,4,3,2,3,3,3,2,1,3,3,2,3,2,2,2,2,4,3,2,8,2,1,1,1,1,1,2,3,2,3,3,3,2,2,2,5,2,5,5,7,-9,,0,0,0,0,2,2,4,4,4,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,,2,2,2,3,10,3,4,4,1,2,9,0,8,0,0,0,0,0,1,8,6,3,3,8,5,2,2,3,1,1,1,3,1,1,1,1,1,2,1,4,5,15,15,1,-9,,3,6,20,2,45,1,2,,1,8,2,8,2,3,5,10
779-93,779,93,2025,3,.3040312575050534,93088,10,7,1,3,8,5,-7,5,4,5,3,4,4,4,14,17,3,2,2,3,3,4,2,2,-9,2,3,3,3,4,2,6,3,6,6,6,6,6,6,6,6,2,-9,-9,3,2,1,3,2,3,3,2,3,3,2,2,3,2,2,3,3,2,2,8,1,1,1,1,1,3,2,3,2,3,3,3,2,5,5,5,1,8,7,1,4,9,4,6,2,4,2,1,2,3,3,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,,3,4,2,4,10,4,4,4,5,7,6,1,4,1,1,1,1,1,5,4,6,1,5,8,4,2,3,1,2,1,3,1,1,1,1,1,1,1,2,3,3,10,,1,2,,1,9,-6,2,38,1,2,,1,8,2,6,1,,1,1
78-93,78,93,2025,3,.9559669351428565,93121,16,10,1,3,10,5,5,4,4,3,4,3,4,4,9,10,13,1,1,4,3,5,3,2,5,1,1,3,1,5,1,6,6,3,3,6,6,6,6,5,6,4,3,2,3,3,1,3,2,3,2,2,3,3,2,3,3,2,2,3,4,1,2,0,2,2,1,2,1,3,2,3,3,3,3,3,2,4,4,5,1,7,5,1,2,6,8,10,1,7,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,2,1,2,2,,2,3,3,1,11,3,2,1,9,10,10,0,10,0,0,0,0,0,0,10,6,1,3,5,5,1,2,1,1,1,2,1,2,3,2,1,1,3,1,4,3,18,,1,2,,9,3,20,1,44,1,2,,1,8,1,6,2,2,2,1
780-93,780,93,2025,3,2.365946940413503,93198,20,13,1,4,10,4,5,-7,5,4,4,5,5,4,8,11,26,3,1,3,2,3,1,1,4,4,3,2,3,2,3,3,3,3,4,4,2,4,3,3,4,3,3,2,3,3,3,3,2,2,3,3,3,3,3,3,2,2,2,2,3,1,2,6,1,1,1,1,1,2,3,2,1,3,2,3,1,4,6,5,4,5,5,1,3,6,3,6,2,8,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,,3,3,1,3,5,3,2,4,7,8,8,5,7,4,5,4,7,5,4,6,6,4,1,5,5,2,1,1,3,2,2,2,1,1,2,1,1,1,1,2,3,15,15,1,1,,1,2,-9,1,23,1,2,,2,8,2,8,2,8,8,1
781-93,781,93,2025,3,.8114592105992589,93198,20,13,1,3,6,4,4,4,5,4,4,2,3,2,3,6,26,2,1,4,1,4,2,1,3,5,4,3,3,1,4,2,2,3,4,5,1,6,6,1,3,4,4,3,3,3,3,3,3,3,3,2,2,4,3,3,4,2,2,4,4,1,2,6,2,1,1,1,1,1,3,1,1,2,2,2,1,4,4,5,4,5,5,1,3,9,6,6,6,7,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,1,1,5,3,1,3,2,9,6,3,6,4,6,1,5,4,4,7,4,5,3,8,6,2,1,2,1,1,2,2,2,2,2,1,1,1,2,2,3,15,25,1,1,,4,2,-9,2,33,1,2,,1,8,2,7,1,,1,1
782-93,782,93,2025,3,2.163408156642715,93198,20,13,1,3,5,4,5,-7,3,1,2,3,3,3,3,6,13,3,2,3,2,4,2,2,-8,3,4,3,2,5,6,6,6,6,6,4,6,6,6,6,6,2,3,1,4,2,3,3,2,3,4,1,4,4,3,2,4,1,3,2,2,3,1,10,3,2,1,1,1,1,3,1,2,3,3,2,1,1,5,4,5,10,10,1,9,13,3,9,0,4,1,2,1,4,3,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,,2,3,1,3,10,3,2,3,0,10,10,0,10,0,0,0,0,0,0,10,6,4,2,5,8,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,5,15,15,1,1,,9,1,-9,2,23,1,2,,2,2,2,4,2,3,3,3
783-93,783,93,2025,3,2.957433675516879,93198,20,13,1,3,9,4,5,-7,4,4,2,4,4,4,3,1,10,3,2,3,2,3,2,2,-8,3,4,-8,6,-8,6,6,6,6,4,2,6,2,6,6,6,3,3,2,3,3,2,3,2,3,4,3,2,3,3,2,3,3,3,3,3,3,2,6,2,1,2,2,1,2,2,1,2,3,2,2,2,1,1,4,7,10,10,1,6,5,5,10,5,8,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,,2,1,1,3,1,3,3,4,0,6,10,6,10,0,10,7,5,7,8,10,1,3,2,5,5,2,2,2,2,2,1,2,1,1,1,1,1,1,1,4,3,15,15,1,1,,2,1,-9,1,20,1,2,,2,8,2,4,1,,4,1
784-93,784,93,2025,3,.8114592105992589,93198,20,13,1,3,10,4,4,4,4,4,4,4,4,4,2,3,4,3,2,3,3,4,2,2,-8,2,3,2,2,2,3,2,6,3,3,4,2,6,6,6,6,4,4,4,3,4,2,3,2,4,4,3,4,3,3,3,3,3,3,3,4,3,4,10,2,2,1,1,1,4,2,2,2,3,2,3,2,1,4,1,2,10,0,13,1,11,0,10,0,10,3,1,4,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,8,12,12,11,1,3,4,0,10,10,0,0,0,0,0,0,0,0,0,5,9,2,5,5,2,3,2,2,2,1,2,2,3,2,2,2,2,2,4,5,15,15,2,,5,13,12,13,2,39,1,2,,1,8,2,4,1,,1,8
785-93,785,93,2025,3,2.055238445848004,93194,20,13,1,2,8,4,5,5,5,4,4,4,5,4,5,11,14,4,2,4,2,3,1,1,1,4,5,2,4,1,4,1,2,3,4,5,2,4,3,1,5,4,4,3,3,2,2,3,2,3,2,2,2,3,2,2,2,2,1,2,2,1,2,0,1,2,1,2,2,2,3,3,2,3,3,3,2,2,5,1,5,5,0,9,5,6,4,2,2,0,2,1,3,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,,3,1,5,12,11,4,3,5,5,5,3,9,3,2,5,1,3,7,9,4,7,1,3,8,4,2,2,2,1,1,2,1,2,1,1,2,1,1,2,3,2,3,,1,1,,13,4,21,2,48,1,1,5,1,2,2,10,1,,4,1
786-93,786,93,2025,3,.3260353465549912,93225,20,13,1,4,6,2,4,4,-7,-7,4,4,1,1,7,10,11,3,1,4,3,4,2,1,5,4,4,2,6,1,4,1,2,2,4,4,1,4,6,1,6,4,3,4,4,3,4,4,4,3,4,3,3,4,4,4,4,4,2,3,3,1,1,5,2,1,1,2,1,1,3,1,1,3,2,3,2,3,2,7,2,10,10,6,1,7,5,10,9,8,1,2,2,4,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,1,1,12,8,2,4,4,0,5,6,0,0,0,10,0,0,10,0,10,10,5,3,5,5,2,1,2,1,1,1,1,2,2,2,1,2,1,1,4,5,1,,1,1,,5,6,-9,1,68,1,2,,1,1,2,4,1,,1,7
787-93,787,93,2025,3,1.216471251349974,93105,12,8,1,3,1,4,4,4,-7,4,4,2,4,4,3,1,5,2,3,3,2,4,3,3,-8,2,2,4,2,3,3,4,2,3,3,6,6,6,6,6,4,2,4,1,4,4,2,4,1,4,4,4,4,3,4,4,4,4,4,3,4,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,6,8,5,9,4,7,1,13,0,0,0,1,1,3,4,4,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,12,2,12,2,2,4,4,0,4,5,2,3,2,3,4,2,4,2,2,6,5,9,6,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,4,5,15,15,1,3,,13,1,-9,2,59,1,1,5,1,1,2,3,1,,0,2
788-93,788,93,2025,3,1.021037523063221,93105,12,8,1,2,10,4,5,5,4,5,4,5,-7,2,3,9,26,3,2,4,1,4,2,1,-8,4,4,4,4,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,4,3,3,1,3,3,3,1,4,3,3,1,1,3,1,3,3,1,2,6,1,1,1,1,1,1,3,1,1,1,1,1,1,1,4,5,8,10,0,6,11,7,0,10,0,0,1,1,4,4,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,12,1,12,1,5,5,5,10,10,0,0,0,0,0,5,0,0,0,4,6,5,2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,15,15,1,2,,1,9,-6,2,51,1,2,,1,1,2,5,1,,1,1
789-93,789,93,2025,3,2.156499851654773,93063,6,5,1,2,7,4,-7,-7,4,4,4,4,4,4,2,1,5,5,1,3,3,1,2,1,5,4,3,2,3,2,6,6,6,6,6,6,6,6,6,6,6,3,3,3,3,3,3,3,3,4,3,4,3,3,3,3,3,3,4,3,-9,1,3,5,3,2,1,1,1,1,3,3,2,4,3,4,2,3,4,1,2,1,7,1,11,3,6,2,0,2,4,2,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,5,5,5,3,4,4,10,6,5,3,4,3,4,1,4,4,2,7,6,1,2,8,6,1,2,2,1,2,2,2,1,1,1,1,1,1,1,1,5,15,15,1,1,,2,5,-6,1,32,1,2,,2,8,2,8,2,4,4,10
79-93,79,93,2025,3,.5208775169029697,93120,16,10,1,2,6,3,1,-7,2,3,2,3,2,2,17,14,9,1,2,2,-8,5,3,2,5,1,1,2,1,4,2,2,2,2,1,1,3,6,2,4,1,3,3,3,4,4,4,4,4,4,3,3,4,4,3,4,4,3,3,4,4,2,2,6,2,2,2,2,2,2,2,2,2,2,2,2,1,1,4,1,5,5,5,2,11,9,10,10,6,6,2,1,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,4,5,12,5,12,3,3,3,5,5,6,10,5,5,7,5,5,10,10,4,9,2,5,4,2,3,2,2,1,2,3,3,-8,3,3,3,3,-8,3,3,15,15,1,2,,3,7,-9,2,51,1,2,,2,6,2,6,1,,6,1
790-93,790,93,2025,3,.3625007718798415,93061,6,5,1,2,10,4,4,-7,4,4,5,5,4,3,1,5,10,3,2,4,3,3,2,2,6,3,2,2,2,2,6,2,6,6,3,6,6,3,3,6,3,4,4,4,4,3,4,4,4,3,3,4,4,4,4,4,3,4,1,3,4,1,3,5,2,2,1,1,1,1,3,2,2,4,4,4,2,2,5,1,4,6,7,1,3,9,5,3,5,6,3,2,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,5,3,5,3,4,4,4,7,6,3,7,2,5,1,5,7,1,8,6,1,3,2,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,3,5,15,15,1,1,,1,2,13,2,38,1,2,,2,8,2,8,1,,4,1
791-93,791,93,2025,3,.7327368485967767,93038,6,5,1,2,10,5,5,5,4,4,4,4,4,4,10,5,11,3,2,3,3,3,3,2,5,1,1,6,6,6,6,3,6,1,6,3,6,6,6,6,6,2,4,3,4,4,3,4,3,4,3,4,4,4,3,3,4,4,3,3,4,1,1,10,2,2,2,1,1,3,3,1,1,1,2,1,1,2,4,1,4,7,10,1,6,9,10,10,10,10,2,3,2,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,-8,2,5,1,11,2,3,3,0,9,8,0,0,0,0,0,0,0,0,0,6,4,3,8,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,15,15,1,1,,1,4,-6,2,45,1,2,,1,1,2,6,1,,4,1
792-93,792,93,2025,3,.8864546906220153,93088,10,7,1,3,6,3,-7,-7,5,4,1,5,5,2,3,5,10,2,2,2,3,4,3,2,5,2,3,6,6,3,6,6,3,6,6,6,6,6,6,3,6,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,-9,3,5,2,2,3,1,1,4,2,1,1,3,3,3,2,2,4,1,5,5,5,11,1,2,5,10,0,5,4,1,4,4,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,12,12,12,12,3,3,5,7,5,0,0,0,0,0,0,0,0,0,6,7,3,2,5,2,1,2,2,2,2,1,1,1,1,1,1,1,1,3,5,15,15,1,-9,,1,2,-9,1,26,1,2,,2,-9,2,-9,-9,-9,-9,-9
793-93,793,93,2025,3,.8105690264764305,93088,10,7,1,3,9,4,5,-7,4,4,3,2,4,3,5,1,13,3,2,3,2,3,2,1,5,3,4,3,3,1,6,6,6,6,6,6,6,6,6,6,6,3,2,3,4,3,3,4,2,3,2,3,3,3,3,3,3,3,2,3,4,1,4,5,2,1,1,1,1,1,3,2,1,2,2,2,2,3,6,1,2,6,6,1,3,9,0,5,0,5,1,1,1,3,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,,3,1,1,1,10,3,4,4,2,6,6,4,10,0,2,0,0,0,7,10,6,5,3,8,5,1,1,1,2,1,1,2,2,1,1,1,1,1,1,2,5,15,15,1,1,,9,4,-9,2,25,1,2,,2,1,2,8,2,8,3,1
794-93,794,93,2025,3,1.720070620473035,93213,20,13,1,2,10,4,4,-7,4,3,4,5,3,4,3,26,9,2,1,4,1,4,3,2,1,2,4,4,3,3,3,6,6,6,6,6,6,6,6,6,6,2,2,1,3,2,3,3,3,3,3,1,3,2,2,2,2,1,2,2,2,1,2,10,1,1,2,1,2,2,3,2,2,2,2,3,1,3,2,5,1,1,10,1,11,13,10,10,10,10,3,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,3,3,3,3,2,4,0,10,1,0,0,0,0,0,0,0,10,0,4,6,5,3,7,2,1,2,1,3,2,2,2,2,2,2,2,2,2,2,5,20,,2,,1,9,1,-9,1,20,1,2,,2,8,2,4,2,4,4,1
795-93,795,93,2025,3,.3932934488153498,93213,20,13,1,3,7,3,3,5,4,4,3,4,2,3,3,5,1,3,2,3,3,3,2,1,5,3,3,3,3,2,3,6,6,6,3,3,3,6,6,6,6,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,4,3,3,3,3,1,2,5,1,1,2,2,1,2,2,2,2,3,2,2,2,2,5,5,4,7,5,11,9,1,5,8,3,6,3,2,2,3,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,,3,4,4,4,4,4,4,4,7,6,6,7,7,4,7,5,6,6,7,8,7,10,9,8,4,2,2,2,2,2,2,1,1,2,2,2,1,2,1,4,3,15,15,1,1,,13,1,-9,2,43,1,2,,1,5,2,8,1,,3,1
796-93,796,93,2025,3,.7865868976306996,93213,20,13,1,2,6,4,5,5,4,3,3,4,4,3,9,6,1,2,1,3,3,4,3,2,5,1,2,3,2,3,-8,6,6,6,3,6,6,6,6,6,6,4,4,3,4,4,3,3,2,3,2,2,4,4,3,4,3,2,2,3,4,1,1,3,2,1,1,1,1,3,2,1,1,3,1,3,1,2,5,1,5,4,7,6,9,2,10,10,8,8,1,1,2,3,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,,3,1,1,11,10,3,4,4,4,7,5,0,10,3,8,0,5,5,3,10,6,9,8,3,4,2,1,1,2,2,3,1,1,1,1,1,1,1,1,3,5,15,15,1,4,,9,2,-9,2,41,1,1,5,1,8,2,8,1,,4,1
797-93,797,93,2025,3,2.220646044466111,93213,20,13,1,2,10,3,5,5,4,4,3,4,4,3,7,6,3,3,2,3,3,4,2,2,5,2,3,4,2,4,3,3,3,6,3,3,4,6,3,4,3,3,2,2,3,3,3,3,3,2,2,2,3,3,3,3,3,2,2,3,3,2,2,9,2,2,2,2,2,3,3,2,2,3,2,3,2,5,4,5,8,6,7,9,13,14,9,9,9,7,3,1,1,3,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,1,1,12,11,3,5,5,10,10,8,5,5,5,5,5,5,5,5,5,10,1,3,8,5,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,3,18,,1,2,,7,2,13,1,41,1,2,,1,2,2,4,2,8,2,1
798-93,798,93,2025,3,1.824309806501155,93213,20,13,1,2,10,2,5,4,4,4,4,4,4,1,9,26,7,4,1,4,1,3,1,1,5,3,4,3,3,1,1,2,2,2,2,3,2,2,2,2,2,3,3,4,4,4,3,4,2,4,3,2,2,4,3,3,4,4,3,3,4,2,4,5,3,3,1,2,1,3,3,2,3,3,2,3,3,1,6,5,2,5,7,1,13,11,2,10,10,10,3,2,1,3,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,,3,1,1,5,5,1,4,5,6,10,10,5,10,1,1,10,5,10,1,10,6,1,3,5,5,2,2,2,1,1,2,2,1,1,2,1,1,1,2,4,5,15,15,1,1,,2,1,-9,1,62,1,2,,1,1,2,8,1,,4,1
799-93,799,93,2025,3,1.882560038944675,93179,20,13,1,1,8,5,5,-7,4,5,3,4,5,5,9,5,14,2,2,4,1,4,2,2,7,2,3,3,3,4,3,2,6,3,3,3,2,6,4,6,6,1,4,1,4,2,2,3,3,3,4,2,4,3,2,2,2,2,1,2,3,1,4,5,2,2,1,1,1,1,2,1,1,3,2,2,1,5,1,8,5,7,6,2,9,10,1,1,0,0,3,1,2,2,3,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,,1,3,1,3,7,3,4,5,4,10,9,3,4,0,4,0,1,2,5,4,6,10,3,2,6,1,2,2,1,1,1,3,2,1,1,3,2,2,1,3,4,13,,1,-9,,6,12,21,2,23,1,2,,2,8,2,10,2,8,8,4
8-93,8,93,2025,3,.5154211526453288,93120,16,10,1,1,7,4,-7,-7,4,4,4,4,4,2,3,7,9,3,2,4,3,4,2,2,5,3,4,3,3,2,3,2,2,3,4,4,3,6,6,2,6,3,4,2,4,2,3,3,2,4,3,2,3,3,2,3,3,2,2,3,3,1,1,6,2,1,1,1,1,3,3,3,2,3,3,3,2,5,5,8,7,5,4,6,7,9,0,2,0,6,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,,3,3,3,3,11,3,3,3,3,10,6,0,4,4,4,4,4,4,4,10,4,6,3,8,6,1,1,2,1,2,1,1,1,1,2,1,1,1,1,2,3,20,,2,,5,7,5,13,1,33,1,1,5,2,8,2,8,1,,8,10
